dataset,classifier,fold,metric,value
optdigits,PW-NB(k=45),6,weighted_f1,0.8460357435341194
optdigits,PW-NB(k=45),6,fit_time,0.3909971714019775
optdigits,PW-NB(k=45),6,predict_time,0.0029997825622558
optdigits,PW-NB(k=45),6,mean_pr,0.9039980668687668
optdigits,PW-NB(k=45),7,accuracy,0.8487544483985765
optdigits,PW-NB(k=45),7,macro_f1,0.850186174602169
optdigits,PW-NB(k=45),7,auc_roc,0.978293242481732
optdigits,PW-NB(k=45),7,log_loss,2.9506261055768226
optdigits,PW-NB(k=45),7,brier_score,0.2851855261782595
optdigits,PW-NB(k=45),7,ece,0.1413813707634929
optdigits,PW-NB(k=45),7,balanced_accuracy,0.8497112098427888
optdigits,PW-NB(k=45),7,geometric_mean,0.8424564125991926
optdigits,PW-NB(k=45),7,mcc,0.8343841673547139
optdigits,PW-NB(k=45),7,weighted_f1,0.8497903835085744
optdigits,PW-NB(k=45),7,fit_time,0.4130001068115234
optdigits,PW-NB(k=45),7,predict_time,0.002000093460083
optdigits,PW-NB(k=45),7,mean_pr,0.9046746628004044
optdigits,PW-NB(k=45),8,accuracy,0.8380782918149466
optdigits,PW-NB(k=45),8,macro_f1,0.8383866543637953
optdigits,PW-NB(k=45),8,auc_roc,0.9847294490587698
optdigits,PW-NB(k=45),8,log_loss,2.443928307558262
optdigits,PW-NB(k=45),8,brier_score,0.2986135354124936
optdigits,PW-NB(k=45),8,ece,0.147177552653354
optdigits,PW-NB(k=45),8,balanced_accuracy,0.8382320220614231
optdigits,PW-NB(k=45),8,geometric_mean,0.8289306582489718
optdigits,PW-NB(k=45),8,mcc,0.8225684657176299
optdigits,PW-NB(k=45),8,weighted_f1,0.8385049370904235
optdigits,PW-NB(k=45),8,fit_time,0.3890001773834228
optdigits,PW-NB(k=45),8,predict_time,0.003000259399414
optdigits,PW-NB(k=45),8,mean_pr,0.9040815429902026
optdigits,PW-NB(k=45),9,accuracy,0.797153024911032
optdigits,PW-NB(k=45),9,macro_f1,0.7968581600128178
optdigits,PW-NB(k=45),9,auc_roc,0.976628120399632
optdigits,PW-NB(k=45),9,log_loss,3.520507998239378
optdigits,PW-NB(k=45),9,brier_score,0.3831121147855798
optdigits,PW-NB(k=45),9,ece,0.1905943803866645
optdigits,PW-NB(k=45),9,balanced_accuracy,0.7977841547442274
optdigits,PW-NB(k=45),9,geometric_mean,0.7792970313309052
optdigits,PW-NB(k=45),9,mcc,0.7800996313616763
optdigits,PW-NB(k=45),9,weighted_f1,0.7967421230035823
optdigits,PW-NB(k=45),9,fit_time,0.4130012989044189
optdigits,PW-NB(k=45),9,predict_time,0.0030007362365722
optdigits,PW-NB(k=45),9,mean_pr,0.9046658758402532
optdigits,PW-NB(auto),0,accuracy,0.8540925266903915
optdigits,PW-NB(auto),0,macro_f1,0.8561928578120875
optdigits,PW-NB(auto),0,auc_roc,0.9733314635069028
optdigits,PW-NB(auto),0,log_loss,2.910826700728746
optdigits,PW-NB(auto),0,brier_score,0.2711327609679509
optdigits,PW-NB(auto),0,ece,0.1309187786344984
optdigits,PW-NB(auto),0,balanced_accuracy,0.8546297562087035
optdigits,PW-NB(auto),0,geometric_mean,0.8495142888673973
optdigits,PW-NB(auto),0,mcc,0.8397904249027315
optdigits,PW-NB(auto),0,weighted_f1,0.8562699843813683
optdigits,PW-NB(auto),0,fit_time,3.0388729572296143
optdigits,PW-NB(auto),0,predict_time,0.0039997100830078
optdigits,PW-NB(auto),0,mean_pr,0.9032160274153158
optdigits,PW-NB(auto),0,best_k,45.0
optdigits,PW-NB(auto),1,accuracy,0.8113879003558719
optdigits,PW-NB(auto),1,macro_f1,0.8174576899520696
optdigits,PW-NB(auto),1,auc_roc,0.9770174626159476
optdigits,PW-NB(auto),1,log_loss,3.529303994367449
optdigits,PW-NB(auto),1,brier_score,0.3676253675758908
optdigits,PW-NB(auto),1,ece,0.1814198621628565
optdigits,PW-NB(auto),1,balanced_accuracy,0.8120152654363182
optdigits,PW-NB(auto),1,geometric_mean,0.7983946999080607
optdigits,PW-NB(auto),1,mcc,0.7974061601213905
optdigits,PW-NB(auto),1,weighted_f1,0.8171543273288574
optdigits,PW-NB(auto),1,fit_time,3.0495448112487797
optdigits,PW-NB(auto),1,predict_time,0.0030000209808349
optdigits,PW-NB(auto),1,mean_pr,0.9032863230965248
optdigits,PW-NB(auto),1,best_k,45.0
optdigits,PW-NB(auto),2,accuracy,0.8380782918149466
optdigits,PW-NB(auto),2,macro_f1,0.8414044812588332
optdigits,PW-NB(auto),2,auc_roc,0.9810400960988662
optdigits,PW-NB(auto),2,log_loss,2.914437936212074
optdigits,PW-NB(auto),2,brier_score,0.3085726217175961
optdigits,PW-NB(auto),2,ece,0.1530718519989698
optdigits,PW-NB(auto),2,balanced_accuracy,0.8388089542036911
optdigits,PW-NB(auto),2,geometric_mean,0.827367824385188
optdigits,PW-NB(auto),2,mcc,0.8247083261287687
optdigits,PW-NB(auto),2,weighted_f1,0.8409993780266141
optdigits,PW-NB(auto),2,fit_time,2.982997179031372
optdigits,PW-NB(auto),2,predict_time,0.0029997825622558
optdigits,PW-NB(auto),2,mean_pr,0.9024515618821668
optdigits,PW-NB(auto),2,best_k,45.0
optdigits,PW-NB(auto),3,accuracy,0.8469750889679716
optdigits,PW-NB(auto),3,macro_f1,0.8452700498400683
optdigits,PW-NB(auto),3,auc_roc,0.986273627303612
optdigits,PW-NB(auto),3,log_loss,2.6148141445122848
optdigits,PW-NB(auto),3,brier_score,0.2844666403958527
optdigits,PW-NB(auto),3,ece,0.1377188906714368
optdigits,PW-NB(auto),3,balanced_accuracy,0.8475148097516518
optdigits,PW-NB(auto),3,geometric_mean,0.834665977013309
optdigits,PW-NB(auto),3,mcc,0.8333197004651487
optdigits,PW-NB(auto),3,weighted_f1,0.8450307196471545
optdigits,PW-NB(auto),3,fit_time,3.0713109970092773
optdigits,PW-NB(auto),3,predict_time,0.0030000209808349
optdigits,PW-NB(auto),3,mean_pr,0.902653661965643
optdigits,PW-NB(auto),3,best_k,45.0
optdigits,PW-NB(auto),4,accuracy,0.8327402135231317
optdigits,PW-NB(auto),4,macro_f1,0.8299825850615216
optdigits,PW-NB(auto),4,auc_roc,0.9742408139844344
optdigits,PW-NB(auto),4,log_loss,3.3172831980235857
optdigits,PW-NB(auto),4,brier_score,0.3142428878650085
optdigits,PW-NB(auto),4,ece,0.1572543087694736
optdigits,PW-NB(auto),4,balanced_accuracy,0.8331259968102073
optdigits,PW-NB(auto),4,geometric_mean,0.8163372455072211
optdigits,PW-NB(auto),4,mcc,0.8183010739298462
optdigits,PW-NB(auto),4,weighted_f1,0.8295255361198293
optdigits,PW-NB(auto),4,fit_time,2.987754344940185
optdigits,PW-NB(auto),4,predict_time,0.0039994716644287
optdigits,PW-NB(auto),4,mean_pr,0.9049075172444092
optdigits,PW-NB(auto),4,best_k,45.0
optdigits,PW-NB(auto),5,accuracy,0.8380782918149466
optdigits,PW-NB(auto),5,macro_f1,0.8410086880978902
optdigits,PW-NB(auto),5,auc_roc,0.9778240617005832
optdigits,PW-NB(auto),5,log_loss,3.089838823661623
optdigits,PW-NB(auto),5,brier_score,0.3154021757096967
optdigits,PW-NB(auto),5,ece,0.1530693552496956
optdigits,PW-NB(auto),5,balanced_accuracy,0.8388818833918652
optdigits,PW-NB(auto),5,geometric_mean,0.8301424826533328
optdigits,PW-NB(auto),5,mcc,0.8237839930809147
optdigits,PW-NB(auto),5,weighted_f1,0.8408407648782241
optdigits,PW-NB(auto),5,fit_time,2.933998107910156
optdigits,PW-NB(auto),5,predict_time,0.0030000209808349
optdigits,PW-NB(auto),5,mean_pr,0.9042616756733008
optdigits,PW-NB(auto),5,best_k,45.0
optdigits,PW-NB(auto),6,accuracy,0.8451957295373665
optdigits,PW-NB(auto),6,macro_f1,0.8465906444842914
optdigits,PW-NB(auto),6,auc_roc,0.9861665592941528
optdigits,PW-NB(auto),6,log_loss,2.449918059494879
optdigits,PW-NB(auto),6,brier_score,0.2939886947239563
optdigits,PW-NB(auto),6,ece,0.147477965001042
optdigits,PW-NB(auto),6,balanced_accuracy,0.8464866712235134
optdigits,PW-NB(auto),6,geometric_mean,0.8366365534448189
optdigits,PW-NB(auto),6,mcc,0.8312197589178802
optdigits,PW-NB(auto),6,weighted_f1,0.8460357435341194
optdigits,PW-NB(auto),6,fit_time,2.9439988136291504
optdigits,PW-NB(auto),6,predict_time,0.0030000209808349
optdigits,PW-NB(auto),6,mean_pr,0.9039980668687668
optdigits,PW-NB(auto),6,best_k,45.0
optdigits,PW-NB(auto),7,accuracy,0.8487544483985765
optdigits,PW-NB(auto),7,macro_f1,0.850186174602169
optdigits,PW-NB(auto),7,auc_roc,0.978293242481732
optdigits,PW-NB(auto),7,log_loss,2.9506261055768226
optdigits,PW-NB(auto),7,brier_score,0.2851855261782595
optdigits,PW-NB(auto),7,ece,0.1413813707634929
optdigits,PW-NB(auto),7,balanced_accuracy,0.8497112098427888
optdigits,PW-NB(auto),7,geometric_mean,0.8424564125991926
optdigits,PW-NB(auto),7,mcc,0.8343841673547139
optdigits,PW-NB(auto),7,weighted_f1,0.8497903835085744
optdigits,PW-NB(auto),7,fit_time,2.909363269805908
optdigits,PW-NB(auto),7,predict_time,0.003000259399414
optdigits,PW-NB(auto),7,mean_pr,0.9046746628004044
optdigits,PW-NB(auto),7,best_k,45.0
optdigits,PW-NB(auto),8,accuracy,0.8380782918149466
optdigits,PW-NB(auto),8,macro_f1,0.8383866543637953
optdigits,PW-NB(auto),8,auc_roc,0.9847294490587698
optdigits,PW-NB(auto),8,log_loss,2.443928307558262
optdigits,PW-NB(auto),8,brier_score,0.2986135354124936
optdigits,PW-NB(auto),8,ece,0.147177552653354
optdigits,PW-NB(auto),8,balanced_accuracy,0.8382320220614231
optdigits,PW-NB(auto),8,geometric_mean,0.8289306582489718
optdigits,PW-NB(auto),8,mcc,0.8225684657176299
optdigits,PW-NB(auto),8,weighted_f1,0.8385049370904235
optdigits,PW-NB(auto),8,fit_time,2.977020025253296
optdigits,PW-NB(auto),8,predict_time,0.0030014514923095
optdigits,PW-NB(auto),8,mean_pr,0.9040815429902026
optdigits,PW-NB(auto),8,best_k,45.0
optdigits,PW-NB(auto),9,accuracy,0.797153024911032
optdigits,PW-NB(auto),9,macro_f1,0.7968581600128178
optdigits,PW-NB(auto),9,auc_roc,0.976628120399632
optdigits,PW-NB(auto),9,log_loss,3.520507998239378
optdigits,PW-NB(auto),9,brier_score,0.3831121147855798
optdigits,PW-NB(auto),9,ece,0.1905943803866645
optdigits,PW-NB(auto),9,balanced_accuracy,0.7977841547442274
optdigits,PW-NB(auto),9,geometric_mean,0.7792970313309052
optdigits,PW-NB(auto),9,mcc,0.7800996313616763
optdigits,PW-NB(auto),9,weighted_f1,0.7967421230035823
optdigits,PW-NB(auto),9,fit_time,2.9017586708068848
optdigits,PW-NB(auto),9,predict_time,0.002000093460083
optdigits,PW-NB(auto),9,mean_pr,0.9046658758402532
optdigits,PW-NB(auto),9,best_k,45.0
pendigits,GaussianNB,0,accuracy,0.8627272727272727
pendigits,GaussianNB,0,macro_f1,0.8605385479726977
pendigits,GaussianNB,0,auc_roc,0.9820547597445652
pendigits,GaussianNB,0,log_loss,1.3160290058409176
pendigits,GaussianNB,0,brier_score,0.2459430010167163
pendigits,GaussianNB,0,ece,0.1052930064817114
pendigits,GaussianNB,0,balanced_accuracy,0.8615959093796839
pendigits,GaussianNB,0,geometric_mean,0.852391991384643
pendigits,GaussianNB,0,mcc,0.8485102645889185
pendigits,GaussianNB,0,weighted_f1,0.8614166323768327
pendigits,GaussianNB,0,fit_time,0.002000093460083
pendigits,GaussianNB,0,predict_time,0.002000093460083
pendigits,GaussianNB,1,accuracy,0.8354545454545454
pendigits,GaussianNB,1,macro_f1,0.8306811517819737
pendigits,GaussianNB,1,auc_roc,0.9781393713244652
pendigits,GaussianNB,1,log_loss,1.493374072307892
pendigits,GaussianNB,1,brier_score,0.2891911619294907
pendigits,GaussianNB,1,ece,0.1332761086583076
pendigits,GaussianNB,1,balanced_accuracy,0.8342173933603492
pendigits,GaussianNB,1,geometric_mean,0.817575701869078
pendigits,GaussianNB,1,mcc,0.8184097872848313
pendigits,GaussianNB,1,weighted_f1,0.832115807099594
pendigits,GaussianNB,1,fit_time,0.0019996166229248
pendigits,GaussianNB,1,predict_time,0.002000093460083
pendigits,GaussianNB,2,accuracy,0.8444040036396724
pendigits,GaussianNB,2,macro_f1,0.8393847488524437
pendigits,GaussianNB,2,auc_roc,0.977044291846061
pendigits,GaussianNB,2,log_loss,1.428634696498369
pendigits,GaussianNB,2,brier_score,0.2787583839762323
pendigits,GaussianNB,2,ece,0.1252503937572502
pendigits,GaussianNB,2,balanced_accuracy,0.8425352552834096
pendigits,GaussianNB,2,geometric_mean,0.8260045712836045
pendigits,GaussianNB,2,mcc,0.828165058927607
pendigits,GaussianNB,2,weighted_f1,0.8410379120664071
pendigits,GaussianNB,2,fit_time,0.0019993782043457
pendigits,GaussianNB,2,predict_time,0.0020005702972412
pendigits,GaussianNB,3,accuracy,0.8535031847133758
pendigits,GaussianNB,3,macro_f1,0.8472291916976469
pendigits,GaussianNB,3,auc_roc,0.979650669270518
pendigits,GaussianNB,3,log_loss,1.3605681785917625
pendigits,GaussianNB,3,brier_score,0.2645054034744347
pendigits,GaussianNB,3,ece,0.1166372749163397
pendigits,GaussianNB,3,balanced_accuracy,0.8517678938938815
pendigits,GaussianNB,3,geometric_mean,0.8344747896854043
pendigits,GaussianNB,3,mcc,0.8388390701283428
pendigits,GaussianNB,3,weighted_f1,0.8487479242224201
pendigits,GaussianNB,3,fit_time,0.0029997825622558
pendigits,GaussianNB,3,predict_time,0.0020005702972412
pendigits,GaussianNB,4,accuracy,0.8607825295723385
pendigits,GaussianNB,4,macro_f1,0.8568390839439394
pendigits,GaussianNB,4,auc_roc,0.983575662310008
pendigits,GaussianNB,4,log_loss,1.0754205553687015
pendigits,GaussianNB,4,brier_score,0.2414606981874378
pendigits,GaussianNB,4,ece,0.1015384526476686
pendigits,GaussianNB,4,balanced_accuracy,0.8597672812054746
pendigits,GaussianNB,4,geometric_mean,0.8447080188946948
pendigits,GaussianNB,4,mcc,0.846829232672924
pendigits,GaussianNB,4,weighted_f1,0.8582155676338773
pendigits,GaussianNB,4,fit_time,0.0030019283294677
pendigits,GaussianNB,4,predict_time,0.0020461082458496
pendigits,GaussianNB,5,accuracy,0.8653321201091901
pendigits,GaussianNB,5,macro_f1,0.8612952297905186
pendigits,GaussianNB,5,auc_roc,0.9787774965025652
pendigits,GaussianNB,5,log_loss,1.3573511868070214
pendigits,GaussianNB,5,brier_score,0.2476843819432106
pendigits,GaussianNB,5,ece,0.1024037713821402
pendigits,GaussianNB,5,balanced_accuracy,0.8647060637648263
pendigits,GaussianNB,5,geometric_mean,0.8517346722751848
pendigits,GaussianNB,5,mcc,0.8517787072891868
pendigits,GaussianNB,5,weighted_f1,0.8624370090785928
pendigits,GaussianNB,5,fit_time,0.0029985904693603
pendigits,GaussianNB,5,predict_time,0.002000093460083
pendigits,GaussianNB,6,accuracy,0.8553230209281165
pendigits,GaussianNB,6,macro_f1,0.8496710515815872
pendigits,GaussianNB,6,auc_roc,0.9804386076958668
pendigits,GaussianNB,6,log_loss,1.2937399613368992
pendigits,GaussianNB,6,brier_score,0.2635092235572645
pendigits,GaussianNB,6,ece,0.1162033286182533
pendigits,GaussianNB,6,balanced_accuracy,0.8542140215181103
pendigits,GaussianNB,6,geometric_mean,0.8375672087180134
pendigits,GaussianNB,6,mcc,0.8408031674722521
pendigits,GaussianNB,6,weighted_f1,0.8509244940039781
pendigits,GaussianNB,6,fit_time,0.0030000209808349
pendigits,GaussianNB,6,predict_time,0.0009996891021728
pendigits,GaussianNB,7,accuracy,0.8580527752502275
pendigits,GaussianNB,7,macro_f1,0.8538090729415876
pendigits,GaussianNB,7,auc_roc,0.9786746564977988
pendigits,GaussianNB,7,log_loss,1.357535447275216
pendigits,GaussianNB,7,brier_score,0.2549380093798916
pendigits,GaussianNB,7,ece,0.109544041622531
pendigits,GaussianNB,7,balanced_accuracy,0.8573057335710071
pendigits,GaussianNB,7,geometric_mean,0.8437946727624925
pendigits,GaussianNB,7,mcc,0.8432750424012229
pendigits,GaussianNB,7,weighted_f1,0.8548618611850535
pendigits,GaussianNB,7,fit_time,0.003000259399414
pendigits,GaussianNB,7,predict_time,0.0020067691802978
pendigits,GaussianNB,8,accuracy,0.8653321201091901
pendigits,GaussianNB,8,macro_f1,0.8618636013011484
pendigits,GaussianNB,8,auc_roc,0.9828349098107604
pendigits,GaussianNB,8,log_loss,1.17068624363076
pendigits,GaussianNB,8,brier_score,0.2429150180324558
pendigits,GaussianNB,8,ece,0.1044196188307224
pendigits,GaussianNB,8,balanced_accuracy,0.8639424237377694
pendigits,GaussianNB,8,geometric_mean,0.8518415691045074
pendigits,GaussianNB,8,mcc,0.8513789450374936
pendigits,GaussianNB,8,weighted_f1,0.8631656308197896
pendigits,GaussianNB,8,fit_time,0.002000093460083
pendigits,GaussianNB,8,predict_time,0.0020003318786621
pendigits,GaussianNB,9,accuracy,0.8644222020018199
pendigits,GaussianNB,9,macro_f1,0.8570095339557522
pendigits,GaussianNB,9,auc_roc,0.9767607062042092
pendigits,GaussianNB,9,log_loss,1.3856602781484977
pendigits,GaussianNB,9,brier_score,0.2509954969377711
pendigits,GaussianNB,9,ece,0.1090377435008968
pendigits,GaussianNB,9,balanced_accuracy,0.8633136574002686
pendigits,GaussianNB,9,geometric_mean,0.8437363591681533
pendigits,GaussianNB,9,mcc,0.8511052196966031
pendigits,GaussianNB,9,weighted_f1,0.8583731929854761
pendigits,GaussianNB,9,fit_time,0.0019998550415039
pendigits,GaussianNB,9,predict_time,0.0020005702972412
pendigits,MultinomialNB,0,accuracy,0.8090909090909091
pendigits,MultinomialNB,0,macro_f1,0.802845900356665
pendigits,MultinomialNB,0,auc_roc,0.9493437697217162
pendigits,MultinomialNB,0,log_loss,0.9927574416810904
pendigits,MultinomialNB,0,brier_score,0.4621387620904756
pendigits,MultinomialNB,0,ece,0.3562061154894868
pendigits,MultinomialNB,0,balanced_accuracy,0.8070719045357446
pendigits,MultinomialNB,0,geometric_mean,0.7909122763018901
pendigits,MultinomialNB,0,mcc,0.7891950092433021
pendigits,MultinomialNB,0,weighted_f1,0.8042822892418253
pendigits,MultinomialNB,0,fit_time,0.0039987564086914
pendigits,MultinomialNB,0,predict_time,0.0009987354278564
pendigits,MultinomialNB,1,accuracy,0.7845454545454545
pendigits,MultinomialNB,1,macro_f1,0.7761194272566125
pendigits,MultinomialNB,1,auc_roc,0.9405606605572906
pendigits,MultinomialNB,1,log_loss,1.0412380490885664
pendigits,MultinomialNB,1,brier_score,0.4804071817394718
pendigits,MultinomialNB,1,ece,0.3347391322225386
pendigits,MultinomialNB,1,balanced_accuracy,0.7825924943614163
pendigits,MultinomialNB,1,geometric_mean,0.7587411016474152
pendigits,MultinomialNB,1,mcc,0.762742828925251
pendigits,MultinomialNB,1,weighted_f1,0.7778339688442425
pendigits,MultinomialNB,1,fit_time,0.0030000209808349
pendigits,MultinomialNB,1,predict_time,0.0010004043579101
pendigits,MultinomialNB,2,accuracy,0.8007279344858963
pendigits,MultinomialNB,2,macro_f1,0.7919744464196947
pendigits,MultinomialNB,2,auc_roc,0.942983808261612
pendigits,MultinomialNB,2,log_loss,1.0190962749427024
pendigits,MultinomialNB,2,brier_score,0.4711583864740387
pendigits,MultinomialNB,2,ece,0.3494690426848618
pendigits,MultinomialNB,2,balanced_accuracy,0.7975350188432524
pendigits,MultinomialNB,2,geometric_mean,0.7750466647331442
pendigits,MultinomialNB,2,mcc,0.7800488345271733
pendigits,MultinomialNB,2,weighted_f1,0.7941916484046383
pendigits,MultinomialNB,2,fit_time,0.0040023326873779
pendigits,MultinomialNB,2,predict_time,0.0009987354278564
pendigits,MultinomialNB,3,accuracy,0.8080072793448589
pendigits,MultinomialNB,3,macro_f1,0.7997307936462807
pendigits,MultinomialNB,3,auc_roc,0.9460501556118068
pendigits,MultinomialNB,3,log_loss,1.0031392627967688
pendigits,MultinomialNB,3,brier_score,0.465416673807635
pendigits,MultinomialNB,3,ece,0.3538927402982282
pendigits,MultinomialNB,3,balanced_accuracy,0.8057161566755282
pendigits,MultinomialNB,3,geometric_mean,0.7823029961635929
pendigits,MultinomialNB,3,mcc,0.7880514429554565
pendigits,MultinomialNB,3,weighted_f1,0.8012901451974594
pendigits,MultinomialNB,3,fit_time,0.0040028095245361
pendigits,MultinomialNB,3,predict_time,0.0009973049163818
pendigits,MultinomialNB,4,accuracy,0.805277525022748
pendigits,MultinomialNB,4,macro_f1,0.7978669897509315
pendigits,MultinomialNB,4,auc_roc,0.9522377476705036
pendigits,MultinomialNB,4,log_loss,0.9960910936405852
pendigits,MultinomialNB,4,brier_score,0.465376711907943
pendigits,MultinomialNB,4,ece,0.3567737694580524
pendigits,MultinomialNB,4,balanced_accuracy,0.803541462351531
pendigits,MultinomialNB,4,geometric_mean,0.7810590248887135
pendigits,MultinomialNB,4,mcc,0.7851103472761223
pendigits,MultinomialNB,4,weighted_f1,0.7998374533515857
pendigits,MultinomialNB,4,fit_time,0.004004955291748
pendigits,MultinomialNB,4,predict_time,0.0010015964508056
pendigits,MultinomialNB,5,accuracy,0.7898089171974523
pendigits,MultinomialNB,5,macro_f1,0.7812162393426267
pendigits,MultinomialNB,5,auc_roc,0.9457834286299897
pendigits,MultinomialNB,5,log_loss,1.0084404900694934
pendigits,MultinomialNB,5,brier_score,0.4656897306844749
pendigits,MultinomialNB,5,ece,0.3366654514179576
pendigits,MultinomialNB,5,balanced_accuracy,0.7871831342096012
pendigits,MultinomialNB,5,geometric_mean,0.7630818270331448
pendigits,MultinomialNB,5,mcc,0.7683153521824582
pendigits,MultinomialNB,5,weighted_f1,0.7837654439086604
pendigits,MultinomialNB,5,fit_time,0.0040392875671386
pendigits,MultinomialNB,5,predict_time,0.0010051727294921
pendigits,MultinomialNB,6,accuracy,0.802547770700637
pendigits,MultinomialNB,6,macro_f1,0.7918884973654092
pendigits,MultinomialNB,6,auc_roc,0.9434871444641668
pendigits,MultinomialNB,6,log_loss,1.0147207884684823
pendigits,MultinomialNB,6,brier_score,0.4683030227009824
pendigits,MultinomialNB,6,ece,0.3478132031377682
pendigits,MultinomialNB,6,balanced_accuracy,0.8002175866244775
pendigits,MultinomialNB,6,geometric_mean,0.7734485916925604
pendigits,MultinomialNB,6,mcc,0.782227955086997
pendigits,MultinomialNB,6,weighted_f1,0.7939190639386432
pendigits,MultinomialNB,6,fit_time,0.0039992332458496
pendigits,MultinomialNB,6,predict_time,0.0010008811950683
pendigits,MultinomialNB,7,accuracy,0.8143767060964513
pendigits,MultinomialNB,7,macro_f1,0.8078794320099483
pendigits,MultinomialNB,7,auc_roc,0.946253647986858
pendigits,MultinomialNB,7,log_loss,1.0063122806578004
pendigits,MultinomialNB,7,brier_score,0.4661431951586687
pendigits,MultinomialNB,7,ece,0.3604872595628223
pendigits,MultinomialNB,7,balanced_accuracy,0.8130875794901528
pendigits,MultinomialNB,7,geometric_mean,0.7937954580252977
pendigits,MultinomialNB,7,mcc,0.7950990379341135
pendigits,MultinomialNB,7,weighted_f1,0.8091113560262045
pendigits,MultinomialNB,7,fit_time,0.0040006637573242
pendigits,MultinomialNB,7,predict_time,0.0009992122650146
pendigits,MultinomialNB,8,accuracy,0.805277525022748
pendigits,MultinomialNB,8,macro_f1,0.7949662468283737
pendigits,MultinomialNB,8,auc_roc,0.949568792384906
pendigits,MultinomialNB,8,log_loss,0.9870441202324588
pendigits,MultinomialNB,8,brier_score,0.4571490635463878
pendigits,MultinomialNB,8,ece,0.3498324504423868
pendigits,MultinomialNB,8,balanced_accuracy,0.8023462676379218
pendigits,MultinomialNB,8,geometric_mean,0.7770815172951959
pendigits,MultinomialNB,8,mcc,0.7851077718248024
pendigits,MultinomialNB,8,weighted_f1,0.7973190860588777
pendigits,MultinomialNB,8,fit_time,0.0040004253387451
pendigits,MultinomialNB,8,predict_time,0.0009999275207519
pendigits,MultinomialNB,9,accuracy,0.7952684258416742
pendigits,MultinomialNB,9,macro_f1,0.7867898629112519
pendigits,MultinomialNB,9,auc_roc,0.941081454182884
pendigits,MultinomialNB,9,log_loss,1.025501195867617
pendigits,MultinomialNB,9,brier_score,0.4682482469918773
pendigits,MultinomialNB,9,ece,0.3435037960463774
pendigits,MultinomialNB,9,balanced_accuracy,0.7933092781173606
pendigits,MultinomialNB,9,geometric_mean,0.7690568287548297
pendigits,MultinomialNB,9,mcc,0.7741587688778969
pendigits,MultinomialNB,9,weighted_f1,0.7887839125790348
pendigits,MultinomialNB,9,fit_time,0.0040004253387451
pendigits,MultinomialNB,9,predict_time,0.0
pendigits,BernoulliNB,0,accuracy,0.8118181818181818
pendigits,BernoulliNB,0,macro_f1,0.8071896226134563
pendigits,BernoulliNB,0,auc_roc,0.965505051538496
pendigits,BernoulliNB,0,log_loss,0.8086032186951126
pendigits,BernoulliNB,0,brier_score,0.2999762014980306
pendigits,BernoulliNB,0,ece,0.0796486393365453
pendigits,BernoulliNB,0,balanced_accuracy,0.810225234949556
pendigits,BernoulliNB,0,geometric_mean,0.7950844761679623
pendigits,BernoulliNB,0,mcc,0.7918528938453647
pendigits,BernoulliNB,0,weighted_f1,0.8086668430857585
pendigits,BernoulliNB,0,fit_time,0.0090038776397705
pendigits,BernoulliNB,0,predict_time,0.0029988288879394
pendigits,BernoulliNB,1,accuracy,0.7945454545454546
pendigits,BernoulliNB,1,macro_f1,0.7885867340991968
pendigits,BernoulliNB,1,auc_roc,0.9547601765730962
pendigits,BernoulliNB,1,log_loss,1.00787265290483
pendigits,BernoulliNB,1,brier_score,0.3407577200108819
pendigits,BernoulliNB,1,ece,0.1080858250151916
pendigits,BernoulliNB,1,balanced_accuracy,0.7931989942041322
pendigits,BernoulliNB,1,geometric_mean,0.7731334938575558
pendigits,BernoulliNB,1,mcc,0.77340503680568
pendigits,BernoulliNB,1,weighted_f1,0.7903254141757534
pendigits,BernoulliNB,1,fit_time,0.0100023746490478
pendigits,BernoulliNB,1,predict_time,0.0029990673065185
pendigits,BernoulliNB,2,accuracy,0.8098271155595996
pendigits,BernoulliNB,2,macro_f1,0.8045231563354511
pendigits,BernoulliNB,2,auc_roc,0.9598642005092414
pendigits,BernoulliNB,2,log_loss,0.8802677501873436
pendigits,BernoulliNB,2,brier_score,0.3112831940967102
pendigits,BernoulliNB,2,ece,0.0940155756306218
pendigits,BernoulliNB,2,balanced_accuracy,0.808163332860453
pendigits,BernoulliNB,2,geometric_mean,0.7927476441372826
pendigits,BernoulliNB,2,mcc,0.7895484479742207
pendigits,BernoulliNB,2,weighted_f1,0.8063327732786668
pendigits,BernoulliNB,2,fit_time,0.0099995136260986
pendigits,BernoulliNB,2,predict_time,0.0020003318786621
pendigits,BernoulliNB,3,accuracy,0.8080072793448589
pendigits,BernoulliNB,3,macro_f1,0.8007472674599712
pendigits,BernoulliNB,3,auc_roc,0.9652323528966662
pendigits,BernoulliNB,3,log_loss,0.8237520216586076
pendigits,BernoulliNB,3,brier_score,0.2993587924011844
pendigits,BernoulliNB,3,ece,0.0941367548236567
pendigits,BernoulliNB,3,balanced_accuracy,0.8065460205065577
pendigits,BernoulliNB,3,geometric_mean,0.7863087492942155
pendigits,BernoulliNB,3,mcc,0.7882223948928503
pendigits,BernoulliNB,3,weighted_f1,0.8026389693595601
pendigits,BernoulliNB,3,fit_time,0.0110015869140625
pendigits,BernoulliNB,3,predict_time,0.0029988288879394
pendigits,BernoulliNB,4,accuracy,0.813466787989081
pendigits,BernoulliNB,4,macro_f1,0.810252049389921
