dataset,classifier,fold,metric,value
vehicle,ComplementNB,2,mcc,0.32433383839024543
vehicle,ComplementNB,2,weighted_f1,0.42231138478721286
vehicle,ComplementNB,2,fit_time,0.0009996891021728516
vehicle,ComplementNB,2,predict_time,0.0010001659393310547
vehicle,ComplementNB,3,accuracy,0.4588235294117647
vehicle,ComplementNB,3,macro_f1,0.42819365297681605
vehicle,ComplementNB,3,auc_roc,0.7221270743145743
vehicle,ComplementNB,3,log_loss,1.3448202217750573
vehicle,ComplementNB,3,brier_score,0.7291984463586428
vehicle,ComplementNB,3,ece,0.18420715629846396
vehicle,ComplementNB,3,balanced_accuracy,0.46964285714285714
vehicle,ComplementNB,3,geometric_mean,0.37694516321164406
vehicle,ComplementNB,3,mcc,0.32410716357742575
vehicle,ComplementNB,3,weighted_f1,0.4251831505453364
vehicle,ComplementNB,3,fit_time,0.0010006427764892578
vehicle,ComplementNB,3,predict_time,0.0009996891021728516
vehicle,ComplementNB,4,accuracy,0.4235294117647059
vehicle,ComplementNB,4,macro_f1,0.3602760321966676
vehicle,ComplementNB,4,auc_roc,0.720954202047952
vehicle,ComplementNB,4,log_loss,1.341854906866813
vehicle,ComplementNB,4,brier_score,0.7279273605978096
vehicle,ComplementNB,4,ece,0.1488653156418378
vehicle,ComplementNB,4,balanced_accuracy,0.4329004329004329
vehicle,ComplementNB,4,geometric_mean,0.29785598609036995
vehicle,ComplementNB,4,mcc,0.27304733977134776
vehicle,ComplementNB,4,weighted_f1,0.35746906521707855
vehicle,ComplementNB,4,fit_time,0.00099945068359375
vehicle,ComplementNB,4,predict_time,0.0
vehicle,ComplementNB,5,accuracy,0.4823529411764706
vehicle,ComplementNB,5,macro_f1,0.4500777000777001
vehicle,ComplementNB,5,auc_roc,0.749787746975247
vehicle,ComplementNB,5,log_loss,1.340700487343251
vehicle,ComplementNB,5,brier_score,0.726808410564547
vehicle,ComplementNB,5,ece,0.20854997623756302
vehicle,ComplementNB,5,balanced_accuracy,0.4908008658008658
vehicle,ComplementNB,5,geometric_mean,0.40740217546955126
vehicle,ComplementNB,5,mcc,0.3664787120605081
vehicle,ComplementNB,5,weighted_f1,0.4492709904474611
vehicle,ComplementNB,5,fit_time,0.0010001659393310547
vehicle,ComplementNB,5,predict_time,0.0
vehicle,ComplementNB,6,accuracy,0.42857142857142855
vehicle,ComplementNB,6,macro_f1,0.3941845425716393
vehicle,ComplementNB,6,auc_roc,0.7418076834839508
vehicle,ComplementNB,6,log_loss,1.3402015307402821
vehicle,ComplementNB,6,brier_score,0.7266438358530289
vehicle,ComplementNB,6,ece,0.15627969020415242
vehicle,ComplementNB,6,balanced_accuracy,0.43766233766233764
vehicle,ComplementNB,6,geometric_mean,0.35012575910480936
vehicle,ComplementNB,6,mcc,0.26568524726902887
vehicle,ComplementNB,6,weighted_f1,0.3898952834436705
vehicle,ComplementNB,6,fit_time,0.001033782958984375
vehicle,ComplementNB,6,predict_time,0.0
vehicle,ComplementNB,7,accuracy,0.5238095238095238
vehicle,ComplementNB,7,macro_f1,0.4940760389036251
vehicle,ComplementNB,7,auc_roc,0.8124878039813596
vehicle,ComplementNB,7,log_loss,1.3288955220890966
vehicle,ComplementNB,7,brier_score,0.7210602763216674
vehicle,ComplementNB,7,ece,0.2505518733975443
vehicle,ComplementNB,7,balanced_accuracy,0.5319264069264069
vehicle,ComplementNB,7,geometric_mean,0.45613878879582226
vehicle,ComplementNB,7,mcc,0.41104889077104334
vehicle,ComplementNB,7,weighted_f1,0.49249715801439947
vehicle,ComplementNB,7,fit_time,0.00099945068359375
vehicle,ComplementNB,7,predict_time,0.001001596450805664
vehicle,ComplementNB,8,accuracy,0.44047619047619047
vehicle,ComplementNB,8,macro_f1,0.3833310367417012
vehicle,ComplementNB,8,auc_roc,0.7598564671775356
vehicle,ComplementNB,8,log_loss,1.3389653652966378
vehicle,ComplementNB,8,brier_score,0.726326908760043
vehicle,ComplementNB,8,ece,0.1679801299776354
vehicle,ComplementNB,8,balanced_accuracy,0.4496753246753247
vehicle,ComplementNB,8,geometric_mean,0.31862854650129635
vehicle,ComplementNB,8,mcc,0.3053483029412521
vehicle,ComplementNB,8,weighted_f1,0.38072921893832923
vehicle,ComplementNB,8,fit_time,0.0019948482513427734
vehicle,ComplementNB,8,predict_time,0.0
vehicle,ComplementNB,9,accuracy,0.42857142857142855
vehicle,ComplementNB,9,macro_f1,0.39017857142857143
vehicle,ComplementNB,9,auc_roc,0.7288192021729494
vehicle,ComplementNB,9,log_loss,1.3360322040152213
vehicle,ComplementNB,9,brier_score,0.7245380328382545
vehicle,ComplementNB,9,ece,0.15359934202246478
vehicle,ComplementNB,9,balanced_accuracy,0.4462576896787423
vehicle,ComplementNB,9,geometric_mean,0.35054382045729365
vehicle,ComplementNB,9,mcc,0.27594329924227434
vehicle,ComplementNB,9,weighted_f1,0.3835884353741496
vehicle,ComplementNB,9,fit_time,0.0009970664978027344
vehicle,ComplementNB,9,predict_time,0.0
vehicle,PW-NB(k=5),0,accuracy,0.4470588235294118
vehicle,PW-NB(k=5),0,macro_f1,0.4200024852598382
vehicle,PW-NB(k=5),0,auc_roc,0.6980320374070375
vehicle,PW-NB(k=5),0,log_loss,4.085245305888385
vehicle,PW-NB(k=5),0,brier_score,0.8725054692959181
vehicle,PW-NB(k=5),0,ece,0.3583945231057083
vehicle,PW-NB(k=5),0,balanced_accuracy,0.45497835497835504
vehicle,PW-NB(k=5),0,geometric_mean,0.39321982384845644
vehicle,PW-NB(k=5),0,mcc,0.28900868042174277
vehicle,PW-NB(k=5),0,weighted_f1,0.4180257458804172
vehicle,PW-NB(k=5),0,fit_time,0.014992713928222656
vehicle,PW-NB(k=5),0,predict_time,0.0010001659393310547
vehicle,PW-NB(k=5),1,accuracy,0.5294117647058824
vehicle,PW-NB(k=5),1,macro_f1,0.4771150140361655
vehicle,PW-NB(k=5),1,auc_roc,0.8149541257353757
vehicle,PW-NB(k=5),1,log_loss,2.481085594259151
vehicle,PW-NB(k=5),1,brier_score,0.7612434599837314
vehicle,PW-NB(k=5),1,ece,0.29330383872409743
vehicle,PW-NB(k=5),1,balanced_accuracy,0.5372835497835498
vehicle,PW-NB(k=5),1,geometric_mean,0.3933007083171685
vehicle,PW-NB(k=5),1,mcc,0.41304099462560645
vehicle,PW-NB(k=5),1,weighted_f1,0.47422569168869694
vehicle,PW-NB(k=5),1,fit_time,0.014000177383422852
vehicle,PW-NB(k=5),1,predict_time,0.0010018348693847656
vehicle,PW-NB(k=5),2,accuracy,0.5294117647058824
vehicle,PW-NB(k=5),2,macro_f1,0.5128787878787878
vehicle,PW-NB(k=5),2,auc_roc,0.7675040757853258
vehicle,PW-NB(k=5),2,log_loss,3.575288567841981
vehicle,PW-NB(k=5),2,brier_score,0.8181832839327907
vehicle,PW-NB(k=5),2,ece,0.3532320977026685
vehicle,PW-NB(k=5),2,balanced_accuracy,0.5378787878787878
vehicle,PW-NB(k=5),2,geometric_mean,0.48599253748042787
vehicle,PW-NB(k=5),2,mcc,0.41309377821948606
vehicle,PW-NB(k=5),2,weighted_f1,0.5120142602495543
vehicle,PW-NB(k=5),2,fit_time,0.014998435974121094
vehicle,PW-NB(k=5),2,predict_time,0.0
vehicle,PW-NB(k=5),3,accuracy,0.4470588235294118
vehicle,PW-NB(k=5),3,macro_f1,0.41964200589726536
vehicle,PW-NB(k=5),3,auc_roc,0.7386088564213564
vehicle,PW-NB(k=5),3,log_loss,4.802485150585556
vehicle,PW-NB(k=5),3,brier_score,0.8887177463732658
vehicle,PW-NB(k=5),3,ece,0.423935464440395
vehicle,PW-NB(k=5),3,balanced_accuracy,0.4555735930735931
vehicle,PW-NB(k=5),3,geometric_mean,0.37694516321164406
vehicle,PW-NB(k=5),3,mcc,0.30147329601670875
vehicle,PW-NB(k=5),3,weighted_f1,0.4184586203231529
vehicle,PW-NB(k=5),3,fit_time,0.014000177383422852
vehicle,PW-NB(k=5),3,predict_time,0.0009999275207519531
vehicle,PW-NB(k=5),4,accuracy,0.4235294117647059
vehicle,PW-NB(k=5),4,macro_f1,0.3915523163160822
vehicle,PW-NB(k=5),4,auc_roc,0.7168975122100123
vehicle,PW-NB(k=5),4,log_loss,3.628934685829777
vehicle,PW-NB(k=5),4,brier_score,0.9238336181639166
vehicle,PW-NB(k=5),4,ece,0.4357237343152288
vehicle,PW-NB(k=5),4,balanced_accuracy,0.4333874458874459
vehicle,PW-NB(k=5),4,geometric_mean,0.360149539246864
vehicle,PW-NB(k=5),4,mcc,0.2601491768314959
vehicle,PW-NB(k=5),4,weighted_f1,0.3877677776246257
vehicle,PW-NB(k=5),4,fit_time,0.015000104904174805
vehicle,PW-NB(k=5),4,predict_time,0.0009999275207519531
vehicle,PW-NB(k=5),5,accuracy,0.4823529411764706
vehicle,PW-NB(k=5),5,macro_f1,0.45852402745995424
vehicle,PW-NB(k=5),5,auc_roc,0.7861069139194139
vehicle,PW-NB(k=5),5,log_loss,3.019633893084437
vehicle,PW-NB(k=5),5,brier_score,0.8484804399729204
vehicle,PW-NB(k=5),5,ece,0.39230355814113865
vehicle,PW-NB(k=5),5,balanced_accuracy,0.4918831168831169
vehicle,PW-NB(k=5),5,geometric_mean,0.42640143271122083
vehicle,PW-NB(k=5),5,mcc,0.3547250936884941
vehicle,PW-NB(k=5),5,weighted_f1,0.4558382315550171
vehicle,PW-NB(k=5),5,fit_time,0.016000032424926758
vehicle,PW-NB(k=5),5,predict_time,0.0009999275207519531
vehicle,PW-NB(k=5),6,accuracy,0.44047619047619047
vehicle,PW-NB(k=5),6,macro_f1,0.3755727033765413
vehicle,PW-NB(k=5),6,auc_roc,0.7790148517557072
vehicle,PW-NB(k=5),6,log_loss,2.931898755314743
vehicle,PW-NB(k=5),6,brier_score,0.8657561810909693
vehicle,PW-NB(k=5),6,ece,0.3942800480914247
vehicle,PW-NB(k=5),6,balanced_accuracy,0.45021645021645024
vehicle,PW-NB(k=5),6,geometric_mean,0.3086066999241838
vehicle,PW-NB(k=5),6,mcc,0.3004791632003075
vehicle,PW-NB(k=5),6,weighted_f1,0.37199271969705516
vehicle,PW-NB(k=5),6,fit_time,0.014999628067016602
vehicle,PW-NB(k=5),6,predict_time,0.0010001659393310547
vehicle,PW-NB(k=5),7,accuracy,0.47619047619047616
vehicle,PW-NB(k=5),7,macro_f1,0.44699054455152015
vehicle,PW-NB(k=5),7,auc_roc,0.8240255129575046
vehicle,PW-NB(k=5),7,log_loss,2.403809073474645
vehicle,PW-NB(k=5),7,brier_score,0.8042349592122284
vehicle,PW-NB(k=5),7,ece,0.3690577381425249
vehicle,PW-NB(k=5),7,balanced_accuracy,0.4847402597402597
vehicle,PW-NB(k=5),7,geometric_mean,0.41508095222688696
vehicle,PW-NB(k=5),7,mcc,0.33393884549072256
vehicle,PW-NB(k=5),7,weighted_f1,0.4437151603237549
vehicle,PW-NB(k=5),7,fit_time,0.015000343322753906
vehicle,PW-NB(k=5),7,predict_time,0.0
vehicle,PW-NB(k=5),8,accuracy,0.4880952380952381
vehicle,PW-NB(k=5),8,macro_f1,0.4591417504460983
vehicle,PW-NB(k=5),8,auc_roc,0.7901636592187787
vehicle,PW-NB(k=5),8,log_loss,2.399976498923228
vehicle,PW-NB(k=5),8,brier_score,0.8192728030013777
vehicle,PW-NB(k=5),8,ece,0.349362482244439
vehicle,PW-NB(k=5),8,balanced_accuracy,0.4972943722943723
vehicle,PW-NB(k=5),8,geometric_mean,0.4244849732783385
vehicle,PW-NB(k=5),8,mcc,0.3667120725656027
vehicle,PW-NB(k=5),8,weighted_f1,0.45664961027279866
vehicle,PW-NB(k=5),8,fit_time,0.012999773025512695
vehicle,PW-NB(k=5),8,predict_time,0.0009999275207519531
vehicle,PW-NB(k=5),9,accuracy,0.5
vehicle,PW-NB(k=5),9,macro_f1,0.473895438420468
vehicle,PW-NB(k=5),9,auc_roc,0.7528065711518295
vehicle,PW-NB(k=5),9,log_loss,3.3446548983479665
vehicle,PW-NB(k=5),9,brier_score,0.8389424604125945
vehicle,PW-NB(k=5),9,ece,0.3398302622754896
vehicle,PW-NB(k=5),9,balanced_accuracy,0.5122750056960583
vehicle,PW-NB(k=5),9,geometric_mean,0.4448113747656553
vehicle,PW-NB(k=5),9,mcc,0.3616161425352681
vehicle,PW-NB(k=5),9,weighted_f1,0.4710626167070788
vehicle,PW-NB(k=5),9,fit_time,0.014000415802001953
vehicle,PW-NB(k=5),9,predict_time,0.0009996891021728516
vehicle,PW-NB(k=15),0,accuracy,0.43529411764705883
vehicle,PW-NB(k=15),0,macro_f1,0.40268793706293704
vehicle,PW-NB(k=15),0,auc_roc,0.7001882665945167
vehicle,PW-NB(k=15),0,log_loss,4.289769063706375
vehicle,PW-NB(k=15),0,brier_score,0.8838925741580121
vehicle,PW-NB(k=15),0,ece,0.400571497395974
vehicle,PW-NB(k=15),0,balanced_accuracy,0.4458333333333333
vehicle,PW-NB(k=15),0,geometric_mean,0.3742997705707217
vehicle,PW-NB(k=15),0,mcc,0.2767386372429532
vehicle,PW-NB(k=15),0,weighted_f1,0.399027149321267
vehicle,PW-NB(k=15),0,fit_time,0.015000104904174805
vehicle,PW-NB(k=15),0,predict_time,0.0
vehicle,PW-NB(k=15),1,accuracy,0.47058823529411764
vehicle,PW-NB(k=15),1,macro_f1,0.43097640268848625
vehicle,PW-NB(k=15),1,auc_roc,0.8022585227272727
vehicle,PW-NB(k=15),1,log_loss,3.0234747355463334
vehicle,PW-NB(k=15),1,brier_score,0.8229567948180179
vehicle,PW-NB(k=15),1,ece,0.34795502825094893
vehicle,PW-NB(k=15),1,balanced_accuracy,0.47537878787878785
vehicle,PW-NB(k=15),1,geometric_mean,0.35855943622591363
vehicle,PW-NB(k=15),1,mcc,0.3191984076025433
vehicle,PW-NB(k=15),1,weighted_f1,0.4290761680475814
vehicle,PW-NB(k=15),1,fit_time,0.015000104904174805
vehicle,PW-NB(k=15),1,predict_time,0.0
vehicle,PW-NB(k=15),2,accuracy,0.5176470588235295
vehicle,PW-NB(k=15),2,macro_f1,0.5014401412739008
vehicle,PW-NB(k=15),2,auc_roc,0.7711444458319459
vehicle,PW-NB(k=15),2,log_loss,3.9578982214925817
vehicle,PW-NB(k=15),2,brier_score,0.8194221447851435
vehicle,PW-NB(k=15),2,ece,0.3241302698982337
vehicle,PW-NB(k=15),2,balanced_accuracy,0.5265151515151516
vehicle,PW-NB(k=15),2,geometric_mean,0.47189075611582143
vehicle,PW-NB(k=15),2,mcc,0.4064534685384387
vehicle,PW-NB(k=15),2,weighted_f1,0.5006534992513629
vehicle,PW-NB(k=15),2,fit_time,0.015000104904174805
vehicle,PW-NB(k=15),2,predict_time,0.0009996891021728516
vehicle,PW-NB(k=15),3,accuracy,0.4588235294117647
vehicle,PW-NB(k=15),3,macro_f1,0.43497718497718496
vehicle,PW-NB(k=15),3,auc_roc,0.7398042062104562
vehicle,PW-NB(k=15),3,log_loss,4.938782987266676
vehicle,PW-NB(k=15),3,brier_score,0.8798754785166399
vehicle,PW-NB(k=15),3,ece,0.4076900769113653
vehicle,PW-NB(k=15),3,balanced_accuracy,0.46693722943722943
vehicle,PW-NB(k=15),3,geometric_mean,0.3870058658347827
vehicle,PW-NB(k=15),3,mcc,0.32209091938021445
vehicle,PW-NB(k=15),3,weighted_f1,0.4344189567718979
vehicle,PW-NB(k=15),3,fit_time,0.015000104904174805
vehicle,PW-NB(k=15),3,predict_time,0.0010001659393310547
vehicle,PW-NB(k=15),4,accuracy,0.38823529411764707
vehicle,PW-NB(k=15),4,macro_f1,0.33788265997568323
vehicle,PW-NB(k=15),4,auc_roc,0.7243002136752137
vehicle,PW-NB(k=15),4,log_loss,3.9005217982865514
vehicle,PW-NB(k=15),4,brier_score,0.9485998001406954
vehicle,PW-NB(k=15),4,ece,0.4688742926528532
vehicle,PW-NB(k=15),4,balanced_accuracy,0.3976731601731601
vehicle,PW-NB(k=15),4,geometric_mean,0.28641638654197105
vehicle,PW-NB(k=15),4,mcc,0.20964879935587188
vehicle,PW-NB(k=15),4,weighted_f1,0.33445073849998613
vehicle,PW-NB(k=15),4,fit_time,0.01399993896484375
vehicle,PW-NB(k=15),4,predict_time,0.0
vehicle,PW-NB(k=15),5,accuracy,0.47058823529411764
vehicle,PW-NB(k=15),5,macro_f1,0.44086770717205503
vehicle,PW-NB(k=15),5,auc_roc,0.7776863761238761
vehicle,PW-NB(k=15),5,log_loss,3.4050880169923494
vehicle,PW-NB(k=15),5,brier_score,0.8865823876593854
vehicle,PW-NB(k=15),5,ece,0.42647280264025594
vehicle,PW-NB(k=15),5,balanced_accuracy,0.47997835497835495
vehicle,PW-NB(k=15),5,geometric_mean,0.40740217546955126
vehicle,PW-NB(k=15),5,mcc,0.3378366691019634
vehicle,PW-NB(k=15),5,weighted_f1,0.43826261831376917
vehicle,PW-NB(k=15),5,fit_time,0.014999628067016602
vehicle,PW-NB(k=15),5,predict_time,0.0010004043579101562
vehicle,PW-NB(k=15),6,accuracy,0.44047619047619047
vehicle,PW-NB(k=15),6,macro_f1,0.3928434749330272
vehicle,PW-NB(k=15),6,auc_roc,0.7641518143741286
vehicle,PW-NB(k=15),6,log_loss,3.2195274972295516
vehicle,PW-NB(k=15),6,brier_score,0.8953360202827821
vehicle,PW-NB(k=15),6,ece,0.4094973593772707
vehicle,PW-NB(k=15),6,balanced_accuracy,0.4502164502164502
vehicle,PW-NB(k=15),6,geometric_mean,0.34904008476768755
vehicle,PW-NB(k=15),6,mcc,0.29517012736778314
vehicle,PW-NB(k=15),6,weighted_f1,0.3893991580558745
vehicle,PW-NB(k=15),6,fit_time,0.014999866485595703
vehicle,PW-NB(k=15),6,predict_time,0.0010001659393310547
vehicle,PW-NB(k=15),7,accuracy,0.4642857142857143
vehicle,PW-NB(k=15),7,macro_f1,0.42837663531261094
vehicle,PW-NB(k=15),7,auc_roc,0.8242228294818661
vehicle,PW-NB(k=15),7,log_loss,2.7004095688931784
vehicle,PW-NB(k=15),7,brier_score,0.8338363754561255
vehicle,PW-NB(k=15),7,ece,0.4026010828454428
vehicle,PW-NB(k=15),7,balanced_accuracy,0.47337662337662334
vehicle,PW-NB(k=15),7,geometric_mean,0.38627635106306746
vehicle,PW-NB(k=15),7,mcc,0.3199495411115457
vehicle,PW-NB(k=15),7,weighted_f1,0.42442745948843513
vehicle,PW-NB(k=15),7,fit_time,0.014999866485595703
vehicle,PW-NB(k=15),7,predict_time,0.0
vehicle,PW-NB(k=15),8,accuracy,0.47619047619047616
vehicle,PW-NB(k=15),8,macro_f1,0.44069445699880483
vehicle,PW-NB(k=15),8,auc_roc,0.7898854864373657
vehicle,PW-NB(k=15),8,log_loss,2.6836140261756705
vehicle,PW-NB(k=15),8,brier_score,0.8357720265107952
vehicle,PW-NB(k=15),8,ece,0.37639497742071376
vehicle,PW-NB(k=15),8,balanced_accuracy,0.48593073593073594
vehicle,PW-NB(k=15),8,geometric_mean,0.40145310162592596
vehicle,PW-NB(k=15),8,mcc,0.34989561720224494
vehicle,PW-NB(k=15),8,weighted_f1,0.4374561494126712
vehicle,PW-NB(k=15),8,fit_time,0.015000343322753906
vehicle,PW-NB(k=15),8,predict_time,0.0
vehicle,PW-NB(k=15),9,accuracy,0.4880952380952381
vehicle,PW-NB(k=15),9,macro_f1,0.45864449477846797
vehicle,PW-NB(k=15),9,auc_roc,0.7552974455230095
vehicle,PW-NB(k=15),9,log_loss,3.6324287245520517
vehicle,PW-NB(k=15),9,brier_score,0.8309126799954892
vehicle,PW-NB(k=15),9,ece,0.3608139732623824
vehicle,PW-NB(k=15),9,balanced_accuracy,0.5014524948735475
vehicle,PW-NB(k=15),9,geometric_mean,0.4279954845533263
vehicle,PW-NB(k=15),9,mcc,0.3511631494859046
vehicle,PW-NB(k=15),9,weighted_f1,0.45520574477090364
vehicle,PW-NB(k=15),9,fit_time,0.016000986099243164
vehicle,PW-NB(k=15),9,predict_time,0.0
vehicle,PW-NB(k=30),0,accuracy,0.43529411764705883
vehicle,PW-NB(k=30),0,macro_f1,0.4044924030218148
vehicle,PW-NB(k=30),0,auc_roc,0.6985140900765902
vehicle,PW-NB(k=30),0,log_loss,4.439187068447704
vehicle,PW-NB(k=30),0,brier_score,0.8969607456473522
vehicle,PW-NB(k=30),0,ece,0.389777126530778
vehicle,PW-NB(k=30),0,balanced_accuracy,0.4452922077922078
vehicle,PW-NB(k=30),0,geometric_mean,0.3742997705707217
vehicle,PW-NB(k=30),0,mcc,0.2720777038242803
vehicle,PW-NB(k=30),0,weighted_f1,0.4010468501125941
vehicle,PW-NB(k=30),0,fit_time,0.015997886657714844
vehicle,PW-NB(k=30),0,predict_time,0.0009996891021728516
vehicle,PW-NB(k=30),1,accuracy,0.5058823529411764
vehicle,PW-NB(k=30),1,macro_f1,0.4780945393564615
vehicle,PW-NB(k=30),1,auc_roc,0.794119456931957
vehicle,PW-NB(k=30),1,log_loss,3.1892217654997426
vehicle,PW-NB(k=30),1,brier_score,0.8021187298794177
vehicle,PW-NB(k=30),1,ece,0.30611063622447143
vehicle,PW-NB(k=30),1,balanced_accuracy,0.510551948051948
vehicle,PW-NB(k=30),1,geometric_mean,0.422542199304501
vehicle,PW-NB(k=30),1,mcc,0.3641172379263012
vehicle,PW-NB(k=30),1,weighted_f1,0.47674765871132013
vehicle,PW-NB(k=30),1,fit_time,0.016002893447875977
vehicle,PW-NB(k=30),1,predict_time,0.0
vehicle,PW-NB(k=30),2,accuracy,0.5294117647058824
vehicle,PW-NB(k=30),2,macro_f1,0.5139362710258233
vehicle,PW-NB(k=30),2,auc_roc,0.7575035728160728
vehicle,PW-NB(k=30),2,log_loss,4.226816057635494
vehicle,PW-NB(k=30),2,brier_score,0.8303936813629613
vehicle,PW-NB(k=30),2,ece,0.3487942757485302
vehicle,PW-NB(k=30),2,balanced_accuracy,0.5384199134199135
vehicle,PW-NB(k=30),2,geometric_mean,0.48790970502486036
vehicle,PW-NB(k=30),2,mcc,0.4170662874471542
vehicle,PW-NB(k=30),2,weighted_f1,0.5127990300597851
vehicle,PW-NB(k=30),2,fit_time,0.017999649047851562
vehicle,PW-NB(k=30),2,predict_time,0.0010004043579101562
vehicle,PW-NB(k=30),3,accuracy,0.4588235294117647
vehicle,PW-NB(k=30),3,macro_f1,0.43779761904761905
vehicle,PW-NB(k=30),3,auc_roc,0.7334324009324009
vehicle,PW-NB(k=30),3,log_loss,5.055423465588883
vehicle,PW-NB(k=30),3,brier_score,0.881499790647053
vehicle,PW-NB(k=30),3,ece,0.39906123033822505
vehicle,PW-NB(k=30),3,balanced_accuracy,0.467478354978355
vehicle,PW-NB(k=30),3,geometric_mean,0.39857098347290576
vehicle,PW-NB(k=30),3,mcc,0.322130923390027
vehicle,PW-NB(k=30),3,weighted_f1,0.4367997198879552
vehicle,PW-NB(k=30),3,fit_time,0.015000104904174805
vehicle,PW-NB(k=30),3,predict_time,0.0010001659393310547
vehicle,PW-NB(k=30),4,accuracy,0.4117647058823529
vehicle,PW-NB(k=30),4,macro_f1,0.36106357694592994
vehicle,PW-NB(k=30),4,auc_roc,0.7055398767898767
vehicle,PW-NB(k=30),4,log_loss,4.283382491528976
vehicle,PW-NB(k=30),4,brier_score,0.9420074941004261
vehicle,PW-NB(k=30),4,ece,0.4391591083901504
vehicle,PW-NB(k=30),4,balanced_accuracy,0.4204004329004329
vehicle,PW-NB(k=30),4,geometric_mean,0.30777443695955103
vehicle,PW-NB(k=30),4,mcc,0.24546667784506676
vehicle,PW-NB(k=30),4,weighted_f1,0.3583774072909021
vehicle,PW-NB(k=30),4,fit_time,0.018000364303588867
vehicle,PW-NB(k=30),4,predict_time,0.0010025501251220703
vehicle,PW-NB(k=30),5,accuracy,0.4470588235294118
vehicle,PW-NB(k=30),5,macro_f1,0.4091380625476735
vehicle,PW-NB(k=30),5,auc_roc,0.7745928377178377
vehicle,PW-NB(k=30),5,log_loss,3.5688116323637398
vehicle,PW-NB(k=30),5,brier_score,0.89373318939055
vehicle,PW-NB(k=30),5,ece,0.4322245583942299
vehicle,PW-NB(k=30),5,balanced_accuracy,0.4567099567099567
vehicle,PW-NB(k=30),5,geometric_mean,0.37264719259666634
vehicle,PW-NB(k=30),5,mcc,0.30309300145260526
vehicle,PW-NB(k=30),5,weighted_f1,0.4061732848745906
vehicle,PW-NB(k=30),5,fit_time,0.01599740982055664
vehicle,PW-NB(k=30),5,predict_time,0.0009999275207519531
vehicle,PW-NB(k=30),6,accuracy,0.4166666666666667
vehicle,PW-NB(k=30),6,macro_f1,0.34800314695805684
vehicle,PW-NB(k=30),6,auc_roc,0.7654277895430328
vehicle,PW-NB(k=30),6,log_loss,3.3015807629661307
vehicle,PW-NB(k=30),6,brier_score,0.878645250785322
vehicle,PW-NB(k=30),6,ece,0.4080312089875975
vehicle,PW-NB(k=30),6,balanced_accuracy,0.4274891774891775
vehicle,PW-NB(k=30),6,geometric_mean,0.28042872345321046
vehicle,PW-NB(k=30),6,mcc,0.2616041666121821
vehicle,PW-NB(k=30),6,weighted_f1,0.3428799534020274
vehicle,PW-NB(k=30),6,fit_time,0.01715254783630371
vehicle,PW-NB(k=30),6,predict_time,0.0009999275207519531
vehicle,PW-NB(k=30),7,accuracy,0.47619047619047616
vehicle,PW-NB(k=30),7,macro_f1,0.43383012820512823
vehicle,PW-NB(k=30),7,auc_roc,0.8239757288189387
vehicle,PW-NB(k=30),7,log_loss,2.726520172636179
vehicle,PW-NB(k=30),7,brier_score,0.8258377862970703
vehicle,PW-NB(k=30),7,ece,0.3979898597323308
vehicle,PW-NB(k=30),7,balanced_accuracy,0.4858225108225108
vehicle,PW-NB(k=30),7,geometric_mean,0.3690649554222114
vehicle,PW-NB(k=30),7,mcc,0.33831023638042446
vehicle,PW-NB(k=30),7,weighted_f1,0.42903846153846154
vehicle,PW-NB(k=30),7,fit_time,0.015999794006347656
vehicle,PW-NB(k=30),7,predict_time,0.0010001659393310547
vehicle,PW-NB(k=30),8,accuracy,0.4642857142857143
vehicle,PW-NB(k=30),8,macro_f1,0.4177731092436975
vehicle,PW-NB(k=30),8,auc_roc,0.7862908174175096
vehicle,PW-NB(k=30),8,log_loss,2.8106532892119906
vehicle,PW-NB(k=30),8,brier_score,0.8420990026513967
vehicle,PW-NB(k=30),8,ece,0.3714804610254304
vehicle,PW-NB(k=30),8,balanced_accuracy,0.4745670995670995
vehicle,PW-NB(k=30),8,geometric_mean,0.3690649554222114
vehicle,PW-NB(k=30),8,mcc,0.330872874578233
vehicle,PW-NB(k=30),8,weighted_f1,0.4136274509803922
vehicle,PW-NB(k=30),8,fit_time,0.018000364303588867
vehicle,PW-NB(k=30),8,predict_time,0.0009996891021728516
vehicle,PW-NB(k=30),9,accuracy,0.5
vehicle,PW-NB(k=30),9,macro_f1,0.47454437138696437
vehicle,PW-NB(k=30),9,auc_roc,0.7383351397661366
vehicle,PW-NB(k=30),9,log_loss,3.989758129095449
vehicle,PW-NB(k=30),9,brier_score,0.864017192525592
vehicle,PW-NB(k=30),9,ece,0.35078669328710876
vehicle,PW-NB(k=30),9,balanced_accuracy,0.5128161312371838
vehicle,PW-NB(k=30),9,geometric_mean,0.4479551136346624
vehicle,PW-NB(k=30),9,mcc,0.3649587845634647
vehicle,PW-NB(k=30),9,weighted_f1,0.47151147030455093
vehicle,PW-NB(k=30),9,fit_time,0.01699995994567871
vehicle,PW-NB(k=30),9,predict_time,0.0
vehicle,PW-NB(k=45),0,accuracy,0.4235294117647059
vehicle,PW-NB(k=45),0,macro_f1,0.3948549177735611
vehicle,PW-NB(k=45),0,auc_roc,0.6933478500666
vehicle,PW-NB(k=45),0,log_loss,4.675483896943146
vehicle,PW-NB(k=45),0,brier_score,0.9089154076876453
vehicle,PW-NB(k=45),0,ece,0.40427957670099124
