dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
iris,0.7233901283901284,0.554112554112554,0.9525757575757575,0.7856343656343656,0.9525757575757575,0.9525757575757575,0.9525757575757575,0.9525757575757575,0.9525757575757575
isolet,0.8654517465721778,0.6069106636433232,0.8409252356731285,0.8796401037484172,0.864630425837553,0.8642871476755067,0.8660676405728767,0.8657457181014794,0.8623162526860536
kc1,0.6464990955451222,0.6323922771048254,0.6446343247572526,0.5049411373283184,0.6452029876426774,0.6452029876426774,0.6463399418478982,0.6463399418478982,0.6472044542279233
letter,0.39772396165668905,0.3425931873903057,0.6388847515691232,0.5019646638771038,0.6569598624645894,0.6534809900298374,0.6559383990825818,0.6576786301901688,0.6495908258610305
madelon,0.5849954721424108,0.5943774264257943,0.5860028772357475,0.5943774264257943,0.599729331155202,0.6002149026306688,0.6024868082946485,0.5994063372117959,0.6006382588583805
mc1,0.48202907759933283,0.5017938081782791,0.5440004045162498,0.6026244655629115,0.5419245086120057,0.5400584193336522,0.5406823794108127,0.5409738400609673,0.5400566278194594
mfeat-factors,0.8810294664487403,0.7289280199481696,0.923101811295143,0.8742888770325488,0.9232057855565088,0.920237123988719,0.9202261428416658,0.9167030316683789,0.9232057855565088
mfeat-karhunen,0.8615981478077298,0.8679524729479399,0.9314546508369836,0.9107270628207734,0.9311242830891457,0.9295286183596883,0.928406703440463,0.9268914171773337,0.9325620457258813
mozilla4,0.6904843512520029,0.7248447089159173,0.6766793654603895,0.4017011696288634,0.708343933266464,0.7024147741080617,0.7063913213989552,0.708343933266464,0.6998274935776811
optdigits,0.895830958482376,0.811882953992362,0.7897075173848677,0.9079992984108234,0.8363337985485544,0.8357659388340564,0.8338876370935608,0.8363337985485544,0.8352315635890516
ozone-level-8hr,0.5344182851426822,0.5384173342912535,0.5279056736984742,0.4837000165920027,0.5673024540949719,0.56546963580916,0.5698384166238062,0.5686209986227958,0.5675673782835381
page-blocks,0.4904772055982519,0.5895914332916605,0.5682092116668669,0.20006572922170368,0.6444701887742669,0.6444701887742669,0.6423161900901283,0.6423161900901283,0.6453866135266583
parkinsons,0.6916414603384353,0.6771091993163604,0.6926807753438189,0.7231209287233955,0.6848219003635045,0.6848219003635045,0.6940424673781892,0.6894203141690795,0.6949130454891324
pendigits,0.8045462811948086,0.6535565100035929,0.8518321213819295,0.7931277835887794,0.8514604147697581,0.8513610881886884,0.8499521246455861,0.8487866928168971,0.8516314342533043
ringnorm,0.7040146027762227,0.514875857253943,0.9794522809613833,0.33548837711975815,0.9733461726507564,0.9710398323814255,0.9700884115603794,0.9691386964198078,0.9733461726507564
satimage,0.6863101102480454,0.3698318252911823,0.7776377546344004,0.41852580120603394,0.7824586917739633,0.7819943879017485,0.7799366085421411,0.779786743623905,0.7829213120618581
scene,0.6991503511908584,0.847157283219006,0.7981759913102737,0.8733895588093059,0.8411669534771915,0.8350889485286148,0.8275932190777189,0.8282659804587491,0.8411669534771915
segment,0.7088023109005411,0.40027971426363196,0.7768169949901289,0.766466797196929,0.7997795004331427,0.7965340227153894,0.7984001514443754,0.7997795004331427,0.7970575237332451
