dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
mc1,0.8953147349037993,0.9189365174451465,0.9736204377231698,0.9859494217956761,0.9708594831545229,0.9685223076179776,0.9704032670093786,0.9707924147869578,0.9720278838345369
mfeat-factors,0.8810294664487403,0.7289280199481695,0.923101811295143,0.8742888770325488,0.9232057855565088,0.9202371239887188,0.9202261428416658,0.9167030316683789,0.9232057855565088
mfeat-karhunen,0.8615981478077298,0.8679524729479399,0.9314546508369835,0.9107270628207734,0.9311242830891455,0.929528618359688,0.9284067034404628,0.9268914171773336,0.9325620457258813
mozilla4,0.7131164544021247,0.7406436903187206,0.6868922865040691,0.5394088688267933,0.7229378655697183,0.7165431038307545,0.720828505168529,0.7229378655697183,0.7134608537513791
optdigits,0.8956248040986337,0.8120126658042801,0.7892584976892055,0.9078771047651065,0.8360893897518746,0.8355100619928374,0.8336379733266455,0.8360893897518746,0.8349642939596162
ozone-level-8hr,0.7762992244011098,0.7783378676942839,0.7700515592746158,0.906316937965352,0.8201939466015247,0.8165543422648932,0.8199279763104679,0.8188235461458577,0.8204721799677698
page-blocks,0.9009895275104178,0.9172659224547453,0.900737179746908,0.8516542400745657,0.9307950416684113,0.9307950416684113,0.9317937247900249,0.9317937247900249,0.9278681125196766
parkinsons,0.7354086788542625,0.7262882056995666,0.728347975759303,0.8199857786338798,0.7297726410369924,0.7297726410369924,0.7400433577419533,0.7350362748172502,0.7352590090750846
pendigits,0.8062082896251151,0.6558668184355863,0.8531296031472021,0.7950334367551172,0.8527462499041176,0.8526383618773835,0.8512495288823476,0.850109471520925,0.8529181862033915
ringnorm,0.7040797345614048,0.5149643897646936,0.9794559150450912,0.3387529754902134,0.9733550734700774,0.9710503435500051,0.9700998575336784,0.9691507685940927,0.9733550734700774
satimage,0.7023709133333618,0.42117151935944774,0.8035946599829291,0.47511059336736094,0.8066278337966255,0.8059189397926421,0.8036062465120996,0.8035136457553532,0.8069928547322114
scene,0.788066853983427,0.9036161797223071,0.8653433696108707,0.9257670656458471,0.899972457192252,0.895394690694539,0.889978582477412,0.8899101685574982,0.899972457192252
segment,0.7088023109005412,0.40027971426363196,0.7768169949901289,0.766466797196929,0.7997795004331427,0.7965340227153893,0.7984001514443755,0.7997795004331427,0.7970575237332451
semeion,0.8537298460336282,0.740819937421562,0.793579805866605,0.8449480612445631,0.8081672052624492,0.8045327989529527,0.8092182437207537,0.8081259760939133,0.7979722852953443
sonar,0.7525765303481012,0.7446997872455539,0.6762787036394969,0.7526740286953639,0.6748907156916311,0.6842846550855703,0.6694817387037066,0.678621825387653,0.6749941650981495
spambase,0.9018194479007011,0.8384972306271676,0.8219185483791396,0.887552164237784,0.8369453468896847,0.8358602289399307,0.8362939130771387,0.8369467852746864,0.8345582427650943
texture,0.5439740297303209,0.5362000378132116,0.7701037696151122,0.8584087646038394,0.7814040914886029,0.776017421461998,0.7799048003156729,0.7824891390342861,0.7745282580427608
thyroid-ann,0.9463121290847172,0.8513433300605235,0.09250928831475715,0.889004727000523,0.19018438335897275,0.19566263368435635,0.19381380043426916,0.19177878565488143,0.18863209625186578
vehicle,0.4161527603155147,0.42136715210516973,0.41293713155224115,0.528258926236598,0.43648269512480564,0.4242377641933749,0.424900128716258,0.43546715371408135,0.44097504343221516
vowel,0.3162698692825897,0.06130212622903182,0.3529254747775777,0.05133283375473069,0.14437981109242382,0.16377042413531476,0.16245117169446882,0.14437981109242382,0.2030130949793023
waveform-5000,0.7688066920848933,0.6879545793364943,0.7852908446232865,0.8072816355533103,0.7968915622547533,0.7974157100788729,0.7966775499468024,0.7951938772457068,0.7968915622547533
wilt,0.9198424412786439,0.7442073138016355,0.9101186059499579,0.9198424412786439,0.9524120785122617,0.9524120785122617,0.9500801190574645,0.9471247800687909,0.9496715373930966
wine,0.9263945640416228,0.8609384624090506,0.9777492877492877,0.9423838878985938,0.9722610722610723,0.9722610722610723,0.9722610722610723,0.9722610722610723,0.9722610722610723
wine-quality-red,0.5423471877421848,0.4551580036250405,0.5545319378119757,0.4635486514060405,0.541713295332095,0.5467945126851506,0.5467945126851506,0.5467945126851506,0.541713295332095
wine-quality-white,0.4284415304739236,0.2850192784687895,0.43342694820356337,0.27791780137715827,0.45379696494783295,0.45379696494783295,0.45379696494783295,0.45379696494783295,0.45379696494783295
