dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
mfeat-factors,0.022941827844273517,0.019142804469625744,0.019214785851355356,0.02515658592247752,0.018635763699338663,0.02018971566869833,0.02140840493775806,0.02067661156374896,0.018635763699338663
mfeat-karhunen,0.019159272529955012,0.01766538830928742,0.018639305320574368,0.02007287673126716,0.018016906678393025,0.018990111922272332,0.020345265790903067,0.01998674571912948,0.017199518515569695
mozilla4,0.016417520773852837,0.011229392699969401,0.01250871233662457,0.0003033407432355461,0.01399269089651752,0.014183692803097066,0.014204302281521839,0.01399269089651752,0.01424550333279645
optdigits,0.011153679107169686,0.014130539411522662,0.026617696186811642,0.004728076049466059,0.01756321138314328,0.015815763455548207,0.018001505687371137,0.01756321138314328,0.013623047417217956
ozone-level-8hr,0.01748974593916855,0.017143150948650758,0.018143541055653613,0.0001886016108750661,0.019792419106393424,0.015588020618092314,0.013740709571213585,0.013788953150535696,0.019385930952211812
page-blocks,0.011956055489566493,0.010545040477236315,0.023442705352264198,0.005307939514976166,0.018301360602138085,0.018301360602138085,0.012538348787670248,0.012538348787670248,0.01629268743442421
parkinsons,0.11631746680072357,0.11748549559047711,0.10698057773640984,0.0631395691298072,0.09167175101577917,0.09167175101577917,0.08178669343708976,0.0857430129925443,0.09467637154828076
pendigits,0.009766744907598088,0.009512813559929075,0.010133759482202185,0.009515919982902845,0.00949768945757222,0.009709570917178717,0.01004728640765625,0.00929469585192869,0.009381056624005799
ringnorm,0.01887771231490682,0.011710253036997909,0.004020395808736067,0.0007792652796556119,0.005149768501518051,0.005038089290383801,0.005324912179497093,0.005223758918669663,0.005149768501518051
satimage,0.01889607128992921,0.006591985696953011,0.014550174248614151,0.011207854515500257,0.013803581487271021,0.014831465182659953,0.013601656746163855,0.013985994337078771,0.01390458723656662
scene,0.030422644741772784,0.009932435035514288,0.021759059902204406,0.011355556420859267,0.016715833602686928,0.01594082030104906,0.015235796337999001,0.014341537455289436,0.016715833602686928
segment,0.030491927828222444,0.014355332238626133,0.02083779017792701,0.024106388699647756,0.022212695030650775,0.02144958443369406,0.02086392659908181,0.022212695030650775,0.021167817566133982
semeion,0.02418045173071911,0.02614787112998838,0.02864803088167024,0.018365122030054956,0.03639070069989526,0.029622183202395035,0.03709803303593607,0.036674628037248844,0.025662836071952085
sonar,0.09234772178495154,0.10750360152403683,0.13225882260056981,0.12515584335978056,0.15423988799786914,0.14486935337912085,0.14707230823342382,0.14324936336025745,0.15524176569613854
spambase,0.014736768845222577,0.017353818206040147,0.016519541608408485,0.007050383032522521,0.019763512611596385,0.018556596178442568,0.019039102233055532,0.01976455502663593,0.019231026057790812
texture,0.026007091307271198,0.015118967576546944,0.018726957852824647,0.007385580535790912,0.018114600750276266,0.019094525564988474,0.01863804204394084,0.01815795879640127,0.017700118109602342
thyroid-ann,0.007833555433566126,0.021890501696068983,0.014921901503475882,0.003203413385938106,0.018858410316825825,0.021269249515406284,0.022705583814711175,0.019800795894962614,0.025347281344118226
vehicle,0.0629353445166052,0.07453916638692948,0.04602578961949303,0.07001751233144529,0.04853430094918837,0.04372631931506609,0.05264667861784179,0.050887824067943795,0.04236716015819285
vowel,0.06019971107394873,0.019156383631718506,0.03297998292418021,0.020250469483101212,0.033057371471307564,0.035576431750749156,0.04093197785226757,0.033057371471307564,0.04189118249745074
waveform-5000,0.023120022281244528,0.021079505236862316,0.02398495163213916,0.02091393582428575,0.02234343559664694,0.023893236221807054,0.023747322367368855,0.02293357624990282,0.02234343559664694
wilt,0.0009570275721110239,0.025806157751037055,0.008603123506569544,0.0009570275721110239,0.006118048287322152,0.006118048287322152,0.0060501708242470306,0.007047185352720419,0.0058601003595780245
wine,0.07127787714842174,0.05945540406169215,0.03887277903639071,0.04746143834726197,0.04718789967241101,0.04718789967241101,0.04718789967241101,0.04718789967241101,0.04718789967241101
wine-quality-red,0.03200460605421106,0.024070252835697747,0.040566842247368784,0.034535910263561696,0.024108715844758377,0.02040110356847895,0.02040110356847895,0.02040110356847895,0.024108715844758377
wine-quality-white,0.013928742824871288,0.00895485590019627,0.008184853215692366,0.0003014304832200397,0.01067558638042003,0.01067558638042003,0.01067558638042003,0.01067558638042003,0.01067558638042003
