dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
climate-model-simulation-crashes,0.06790907684716854,0.015353715129097903,0.14902782760174124,0.017019180679634746,0.20588528647135412,0.20050799573115768,0.21521612254185987,0.21521284864931833,0.28232404751900503
corporate_credit_ratings,0.036836801601541826,0.0011212166486109778,0.008622462477170117,0.00813082149772082,0.009780493798962418,0.007682122055266097,0.0077199674552504375,0.007874754803006223,0.009071768745804488
default-of-credit-card-clients,0.016947765644997528,0.001960840319822934,0.10842327282710004,0.0019094597656078112,0.18498608508231432,0.19470504347244505,0.18889122020178697,0.18498608508231432,0.21697185615487197
diabetes,0.07639451095723677,0.004530973372570658,0.2050589494701621,0.004546096541769019,0.30784843975560533,0.3021090375636598,0.3013959750612921,0.29851311352671045,0.3154782039497905
ecoli,0.023523202539104813,0.004183449841646607,0.5291189047161914,0.012136519968315064,0.07403452337820014,0.07403452337820014,0.07403452337820014,0.07403452337820014,0.07403452337820014
eeg-eye-state,0.024595761924703557,0.00018128207371333812,2.1771632354646817,0.0001765324035938114,1.6459114584402466,1.539854888391145,1.4980057918560685,1.6069536799578488,1.317965197274137
gas-drift,0.3724162967990611,0.011995626882372363,0.36166594041665806,0.02965444737622051,0.32927399761457277,0.3348501534403055,0.3325316826879404,0.32927399761457277,0.36507462433875537
gina_agnostic,0.5670752108643388,0.3778477258779966,0.762712569976764,0.3780571851405405,0.8278307315355322,0.7821601045937224,0.7676801541129997,0.8066808860999672,0.8022145436998174
glass,0.1779969307005721,0.017693994927368877,1.8828384542865289,0.04062209108446343,2.125743711582582,2.1404715872575744,2.1404715872575744,2.1404715872575744,2.125743711582582
har,0.22132439436196352,0.02075981983400022,1.434146524298857,0.07967183671677762,0.6054690153517078,0.8266354357397213,0.7022427375797758,0.6054690153517078,0.9024451912505115
heart-statlog,0.22031058157196096,0.07048724121354459,0.2810194550673944,0.07155970236344984,0.4137708130902292,0.4065242348711558,0.4060179851737844,0.40193622569842397,0.3967119386569507
ionosphere,0.6099728252548973,0.012201716917479751,0.4945453678124041,0.01422881202095571,0.6078837178288783,0.627640837565458,0.6570403045623273,0.7064695746593512,0.6078837178288783
iris,0.1199890365617264,0.007191225685529585,0.1474890882154347,0.011379219567907608,0.17437828390685672,0.17714714582742935,0.18798798440282824,0.18545746486232248,0.17451885126205083
isolet,0.20038024061270668,0.012081330890010096,0.4337044487122016,0.08744586259132484,0.5117078529915332,0.5212645838860106,0.535043049684279,0.5330803272798426,0.4984894177086613
kc1,0.4197528945461261,0.009649557192367233,0.3944281192112715,0.007883348425403997,0.5390900577454882,0.5462686746801902,0.5434182950296834,0.5601227583706219,0.551646345754389
letter,0.048983985405385094,0.00016482140764695252,0.09255702774833163,0.0035739717439468763,0.23781145477122695,0.13848929984090583,0.16291309827997752,0.18075175295391258,0.11605415046418585
madelon,0.0984124323853698,0.003005384979493525,0.0740577153646592,0.003005384979486416,0.10100291568618536,0.10353933257473814,0.09882692633500624,0.09616735684051254,0.09739732778890685
mc1,0.36635598466039565,0.06855738779792232,0.3366502708580119,0.04740408873888777,0.33771328653399324,0.3282827870479476,0.34101630105120373,0.34544471403690163,0.3280535081060785
mfeat-factors,0.44914378153561657,0.016912874300042176,0.6716564260607735,0.09304343407284674,0.6664045892030311,0.6600257983568457,0.680577491624106,0.692303171598653,0.6664045892030311
mfeat-karhunen,0.16490022477121505,0.002193892330757333,0.27089821660538516,0.018011422180288193,0.29324050573169635,0.28683108761454684,0.29489569024732304,0.2983640111553015,0.2893125846901278
mozilla4,0.01741457202645047,0.004338557217802525,0.05526586254556611,0.0034536378706899263,0.10595014760503106,0.1006644028912938,0.10426155661325034,0.10595014760503106,0.09105981833317464
optdigits,0.10240071104441184,0.012841250438936075,0.524731438770136,0.03442662844791202,0.3987525670009399,0.38837908645977903,0.39994495833190025,0.3987525670009399,0.3840342308763021
ozone-level-8hr,0.384150497906585,0.02374247642834411,0.6294558653577667,0.013438209920050367,0.7135115895363054,0.701106896420881,0.6880059031964431,0.6803125042856546,0.7109601206261088
page-blocks,0.038754707125663646,0.006434486441407588,0.24923202645279524,0.010940134904391583,0.2656867616932633,0.2656867616932633,0.21860787752804006,0.21860787752804006,0.23147546062035843
parkinsons,0.717932128627794,0.06037071244714907,1.182546688009502,0.04945469328850829,1.158688152531828,1.1237532070194889,1.0972481519108432,1.085092348748698,1.1873209769257738
pendigits,0.07034794245855928,0.001968898638733834,0.12169547620182232,0.016325730830440463,0.11521207770449876,0.11515608207211636,0.1196308183333439,0.1202582047821332,0.11394348192830299
ringnorm,0.023514923788123514,5.725920921167975e-05,0.010334206173554145,6.400518395352225e-05,0.016989794270875665,0.01836732015314246,0.01918212542420706,0.019648634092901806,0.016989794270875665
satimage,0.20430902565001904,0.0026730462937523303,0.273098607356867,0.019155468401455805,0.24944901749189066,0.2763566748943168,0.276041817425252,0.2813214092277671,0.27726106635513237
scene,0.6120374442115397,0.030367693304037227,0.7570617331081538,0.033515795898415836,0.7800824317842533,0.6866916078896174,0.6570714212910255,0.6498036971362251,0.7800824317842533
segment,0.08154818412864138,0.003744902703298278,0.39399353653258284,0.010567889126638466,0.2878610198921627,0.29104369905129673,0.29542601727888707,0.2878610198921627,0.2969360523152563
semeion,0.45695176124654197,0.0559507112822274,0.9251200699447206,0.339600502028652,1.3039299797836164,1.1171224957155423,1.311468053057133,1.3016736493299361,0.9543497123225902
sonar,0.5070231803098392,0.061026018560097824,0.8620748024376681,0.06147027587054519,1.396282350111032,1.4786559302044788,1.2435268416914942,1.2120528974914921,1.6301721140476353
spambase,0.07095980205552663,0.0073795634602826605,0.541285699043463,0.00670386030579636,0.5286950318285522,0.5091966180640559,0.5217238365609249,0.5129075402104233,0.5564484921652236
texture,0.37581877233430155,0.00046313128222538193,0.39020558171003655,0.004505093837598982,0.4351135727569727,0.40851269187104694,0.41598087851651017,0.43517351427186285,0.3947525909680619
thyroid-ann,0.015735804125132504,0.01655033589606562,0.4100636323568913,0.006803058678473801,0.9125970438267695,0.8191956511871268,0.9546189235824625,1.1240988328005004,0.7197186254858561
vehicle,0.4731367500183427,0.008114216882714123,0.4310616259806412,0.0255195737244418,0.9336781915618779,0.7184520740996134,0.7620056524929796,0.8679862987223759,0.7850888539352331
vowel,0.09466482696106565,0.0018836689273361695,0.2282280262763191,0.019607400371306576,0.8377495821916088,0.7805799492836917,0.7686747060173217,0.8377495821916088,0.8504838302592974
waveform-5000,0.08244327855106387,0.0023649852945138495,0.10366380432225647,0.004102328674644541,0.11608227398845528,0.11799448194274059,0.11773792518544049,0.11766983085183781,0.11608227398845528
wilt,0.012106646040296693,0.0010665467001020072,0.023971563307436092,0.001882567442555814,0.016007868813830595,0.016007868813830595,0.015961755186568383,0.01602130436218228,0.01592881632608741
wine,0.2174830945025844,0.0197535397748502,0.20976163172169102,0.040237967147033336,0.17637161922174996,0.17386824859448702,0.1737182909808137,0.17772083237216793,0.17637161922174996
wine-quality-red,0.07322195803573911,0.0016766461006242504,0.13093473688602505,0.005802084107114843,0.3474372485621501,0.37450112187050477,0.37450112187050477,0.37450112187050477,0.3474372485621501
wine-quality-white,0.014749376635497745,0.0010710013134398945,0.05005412326716394,0.003724508113055148,0.08017113250477984,0.08017113250477984,0.08017113250477984,0.08017113250477984,0.08017113250477984
