dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
isolet,0.9941783620522422,0.9818238892056488,0.988206466442928,0.9941020853347247,0.9870402039973133,0.9869535109903882,0.9868191710019489,0.9868394946636776,0.9870645764526589
kc1,0.7816779998687522,0.7699321220490639,0.7966472674892482,0.7699321220490639,0.7951530202216757,0.7950742418060461,0.7952680166171159,0.7949849481095559,0.7954526106190902
letter,0.9105685102777581,0.8898483296295542,0.9566704634755233,0.8957521251422647,0.9502478481304459,0.9528813663128715,0.9505835325027748,0.9490392016699707,0.9548467821635389
madelon,0.6316508875739645,0.6308343195266273,0.6390769230769231,0.6308343195266273,0.6398224852071006,0.6393846153846154,0.6392603550295858,0.6385443786982249,0.6381715976331361
mc1,0.9100618625194622,0.9242688092162975,0.9156698219019781,0.9242688092162975,0.9080911230986854,0.90479563802273,0.9060191879416438,0.9080380125335431,0.9103961685619119
mfeat-factors,0.9914,0.9814777777777778,0.9927347222222223,0.9901027777777778,0.9914986111111113,0.9912458333333334,0.9909833333333333,0.990913888888889,0.9914986111111113
mfeat-karhunen,0.9887333333333335,0.9794194444444445,0.9961277777777777,0.9844416666666665,0.9958472222222221,0.9958583333333333,0.9958166666666667,0.9957694444444444,0.9958
mozilla4,0.7802508383378058,0.8183514413082511,0.8158804886995517,0.8183514413082511,0.8264642882369078,0.8252327890087621,0.8264450989288464,0.8264642882369078,0.8242861247645458
optdigits,0.9906254665654431,0.9815650631684176,0.9805030985843427,0.9912825388064885,0.9795544896444632,0.9800528444078844,0.9796048106493063,0.9795544896444632,0.9798553073329197
ozone-level-8hr,0.8212141660461653,0.8511928030705953,0.821809459543311,0.8511928030705953,0.826432527124774,0.8257429395808957,0.8260472068574265,0.8255862629862072,0.8258258762365707
page-blocks,0.9359404447871782,0.908288067753461,0.95568072680414,0.9225771926954056,0.9614920883034012,0.9614920883034012,0.9619314027744693,0.9619314027744693,0.9616865106557141
parkinsons,0.8478095238095238,0.8362857142857143,0.8634761904761905,0.8362857142857143,0.855952380952381,0.8620952380952381,0.8590238095238096,0.860452380952381,0.8546190476190476
pendigits,0.9628853532544195,0.9328888578050101,0.9797951131206817,0.9457350609471733,0.9794304307407039,0.9792499024964627,0.9785954332868123,0.9779695316493552,0.9794544565062981
ringnorm,0.7691013426031417,0.5092823715027581,0.9976345430122645,0.5092823715027581,0.9976849493118461,0.9976980988706338,0.9977112483173508,0.9977090567179934,0.9976849493118461
satimage,0.9162209032092672,0.8815937897989737,0.9558345101757786,0.8950016360571695,0.9559079861288453,0.9557070243934112,0.95528143192388,0.955014527018785,0.9560536720807857
scene,0.8787669517748611,0.962335550046564,0.9152701611797349,0.962335550046564,0.9303995867063982,0.92913120700572,0.9274405309141468,0.9267435004036348,0.9303995867063982
segment,0.931219117582754,0.9216865625956535,0.9691427259609078,0.9430167475622021,0.9632646814464996,0.9630952380952381,0.9627694695876514,0.9632646814464996,0.9632548428002974
semeion,0.9865261987524745,0.9728114596368715,0.9633095225641499,0.9851218110822954,0.9639928011304042,0.9633068997847125,0.9636024268805297,0.9644451774577805,0.9614877654563856
sonar,0.8095286195286195,0.8047643097643098,0.7946296296296296,0.8047643097643098,0.7776599326599326,0.7758417508417509,0.7813131313131313,0.7765488215488215,0.7608754208754209
spambase,0.9612613179133017,0.9555907259010683,0.9452839917251101,0.9555907259010683,0.9464518176508948,0.946186482182387,0.9455439555515973,0.9463019804113193,0.9459661999875756
texture,0.916004,0.9218225454545455,0.9682405454545455,0.9587327272727274,0.9687183636363637,0.9681869090909091,0.9684578181818182,0.9687896363636364,0.9682138181818182
thyroid-ann,0.9806989202924739,0.8131685264718588,0.7362055497153493,0.8335996004203627,0.739542979425292,0.7380981390364975,0.7386414846408271,0.739135004086832,0.740492828637287
vehicle,0.7563049503241188,0.7471372547092185,0.7710323946913088,0.751722486352487,0.7571939142601016,0.7648939606979651,0.7577731710810353,0.7519244582376934,0.7668114116562341
vowel,0.8327384960718295,0.5219191919191919,0.8652300785634119,0.5544556677890011,0.7002581369248035,0.7096969696969697,0.7094500561167228,0.7002581369248035,0.717283950617284
waveform-5000,0.9353056326677172,0.926512860572531,0.9560011623663269,0.9375807714165785,0.9565247992683501,0.9563042715453751,0.9561662361882108,0.9560609195816315,0.9565247992683501
wilt,0.8332951621452669,0.725555138766418,0.8440246348786955,0.725555138766418,0.8614456218261173,0.8614456218261173,0.8601366398677512,0.8590944226943673,0.8598528972548352
wine,0.9937692862692863,0.988402615902616,0.9986712361712362,0.9904966329966329,0.9977753727753728,0.9977753727753728,0.9977753727753728,0.9977753727753728,0.9977753727753728
wine-quality-red,0.7441644738946045,0.7458625576268372,0.7485227116433638,0.7655793546782553,0.6991028638165713,0.6935617266685126,0.6935617266685126,0.6935617266685126,0.6991028638165713
wine-quality-white,0.6744803444282426,0.6772157767619948,0.7103036856362379,0.6503466306000474,0.6559688152991832,0.6559688152991832,0.6559688152991832,0.6559688152991832,0.6559688152991832
